id,name,cat,category_name,assigned_class,set_name,spell_id,active,description
1565,Master of Expediency,11,Class,DRUID,Sage,,0,Pick one ability. Increase speed of this ability's periodic ticks by 10%.
1564,Master of Longevity,11,Class,DRUID,Sage,,0,Pick one ability. Increase duration of this ability by 10%.
1567,Master of Overload,11,Class,DRUID,Sage,,0,"Pick one ability. Remove cast time of this ability, but the cooldown is increased by 30 seconds."
1568,Master of Perfection,11,Class,DRUID,Sage,,0,Pick one ability. Increases the effect of this ability by 1.
1561,Master of Precision,11,Class,DRUID,Sage,,0,Pick one ability. Increase range of this ability by 1 yard.
1566,Master of Recovery,11,Class,DRUID,Sage,,0,Pick one ability. Reduce cooldown of this ability by 10%.
1265,Natural Perfection,11,Class,DRUID,Restoration Druid,,0,"• Toxic Mushroom: Enemies poisoned by this plant take 5% more damage from all sources. • Explosive Mushroom: Explosion deals 33% more damage, this bonus is split among all enemies hit by the explosion. • Lightning Mushroom: Whenever this plant kills an enemy you gain 10% bonus movement speed. Stacks up to 1 time. • Thorn Flayer: Increases damage by 10%. Whenever this plant is created your Nature's Swiftness ability has no cooldown for the next 10 seconds."
1142,Nature's Alacrity,11,Class,DRUID,Balance Druid,,0,Increase damage of Insect Swarm and Moonfire by 25%. • Eclipse (Solar): Your Insect Swarm ticks 100% faster without modifying total duration. • Eclipse (Lunar): Your Moonfire ticks 100% faster without modifying total duration.
1143,Nature's Tenacity,11,Class,DRUID,Balance Druid,,0,Increase damage of Insect Swarm and Moonfire by 100%. • Eclipse (Solar): Your Insect Swarm's ticks cause it to spread to another unaffected enemy within 15 yards. • Eclipse (Lunar): Your Moonfire's ticks cause it to spread to another unaffected enemy within 15 yards.
1259,Plant: Explosive Mushroom,11,Class,DRUID,Restoration Druid,,0,Plant an Explosive Mushroom. When fully grown deal 10% of healing over time received from you as nature damage to all enemies within 20 yards. You can only have one active Explosive Mushroom at a time.
1260,Plant: Lightning Mushroom,11,Class,DRUID,Restoration Druid,,0,"Plant a Lightning Mushroom. Whenever your healing over time effects tick on this mushroom shock a random nearby enemy within 30 yards for 15% of that amount as nature damage. This can not happen more often than once every 1 seconds, but the damage is stored. You can only have one active Lightning Mushroom at a time."
1261,Plant: Thorn Flayer,11,Class,DRUID,Restoration Druid,,0,Plant a Thorn Flayer. This shoots a thorn at a nearby enemy within 30 yards every 3 seconds. Thorn deals 6% of healing over time received from you as nature damage. You can only have one active Thorn Flayer at a time.
1258,Plant: Toxic Mushroom,11,Class,DRUID,Restoration Druid,,0,Plant a Toxic Mushroom. When fully grown deal 50% of healing over time received from you as poison damage to all enemies within 20 yards over 15 seconds. You can only have one active Toxic Mushroom at a time.
1384,Rip and Tear,11,Class,DRUID,Feral Druid,,0,• Bear Form: Swipe spreads Lacerate to nearby enemies and causes your melee Bear abilities to hit all nearby enemies for $0f1 seconds. • Cat Form: Swipe spreads Rake and Rip to nearby enemies and causes regular melee hits to hit all nearby enemies for $1f1 seconds.
86,Ambivalence,15,Offensive,ALL,,,1,"Your damage is increased by 50% for $2f1 seconds, after that your damage is reduced by 33% for $3f1 seconds."
18,Arcane Dynamo,15,Offensive,ALL,,,0,Increases arcane damage dealt by 10%.
862,Ardor,15,Offensive,ALL,Overhealed,,0,"40% of self overhealing is stored (up to $0h+500% SP). Next time you manually use a direct damage ability or when reaching maximum amount stored, apply a shadow damage over time effect on the target for that amount."
117,Attention,15,Offensive,ALL,,,0,Increases damage done by $0f1% for each enemy focusing on you within 10 yards (up to 6 enemies).
64,Brutality,15,Offensive,ALL,,,0,Your regular melee hits cause the enemy to bleed for $0l+$2f1% AP after 3 seconds.
56,Command,15,Offensive,ALL,,,0,Increases damage of your pets by 25%.
225,Cycle,15,Offensive,ALL,,,0,"Every 5 seconds, the next direct damage ability you use has 33% increased damage. This bonus is doubled while stealthed or invisible and for 3 seconds after."
73,Darkness,15,Offensive,ALL,,,0,Increases shadow damage done by 10%.
114,Dissipation,15,Offensive,ALL,,,0,"Your damage is increased for each per cent of base mana you spent over the last 10 seconds. This is capped at 300% base mana spent, giving you a maximum damage bonus of 17%."
3,Double Strike,15,Offensive,ALL,,,0,Your regular melee hits have 20% chance to strike twice.
188,Dual Wielding,15,Offensive,ALL,,,0,Your regular off-hand melee hits have 25% chance to strike twice. Increases melee off-hand damage by 17%. Removes hit chance penalty when dual wielding.
1,Excess,15,Offensive,ALL,,,0,Increases damage done based on your remaining per-cent of resource. At full resource you deal 10% increased damage.
79,Extension,15,Offensive,ALL,,,0,Your abilities deal $0f2% more damage for each yard of maximum range on the ability (up to 41 yards).
6,Ferocity,15,Offensive,ALL,,,0,Increases damage done by $0f2x of your parry chance. You can no longer parry.
861,Fervor,15,Offensive,ALL,Overhealed,,0,Every 2 seconds you deal nature damage to an enemy within 40 yards. Damage is equal to 10% of your self overhealing within that time period.
77,Frostbite,15,Offensive,ALL,,,0,Increases frost damage done by 10%.
105,Frostfire,15,Offensive,ALL,,,0,Your regular melee hits with your main hand weapon have a chance to blast the target with $0l+11% AP fire or frost damage.
76,Incineration,15,Offensive,ALL,,,0,Increases fire damage done by 10%.
120,Inspiration,15,Offensive,ALL,,,1,"Increases damage done by $0f1% for 10 seconds when you generate resources, stacks up to 4 times."
32,Intensity,15,Offensive,ALL,Overhealed,,0,Overhealing yourself will damage all enemies within 15 yards by 6% of the amount as holy damage.
82,Lethality,15,Offensive,ALL,,,0,Adding a combo point while you are already at maximum combo points increases the damage of your next combo spender by 10%. Stacks up to 5 times.
7,Master,15,Offensive,ALL,,,0,Increases damage of your pets by 50%. Reduces your damage by 50%.
19,Opportunity,15,Offensive,ALL,,,0,Damage done is increased by 20% while stealthed or invisible and for 3 seconds after.
112,Outburst,15,Offensive,ALL,,,0,Increases area of effect damage by 20%. You cause 35% more threat.
1081,Overheating,15,Offensive,ALL,Wandslinger,,0,"You deal 1% more damage and healing with wands for each time you cast with a wand, but there is 1% chance per stack to misfire and cast the spell at a random target instead. Stacks up to 100 times and resets when exiting combat."
189,Physical Attunement,15,Offensive,ALL,,,0,Increases physical damage done by 10%.
85,Polarity,15,Offensive,ALL,,,1,While above 50% health you deal 10% more damage and take 15% more damage. While below 50% health you deal 10% less damage and take 6% less damage.
1083,Polymath,15,Offensive,ALL,Wandslinger,,0,You deal 1% more damage and healing with wands for each different spell or ability you have cast from a wand in the last 30 seconds.
59,Precision,15,Offensive,ALL,,,0,Increases damage dealt with critical strikes by 15%.
28,Preparation,15,Offensive,ALL,,,0,Damage done is increased by 17%. You lose this effect after 10 seconds in combat.
29,Prism,15,Offensive,ALL,,,0,Increases direct damage with each non-physical element by 20% when you manually use an ability. This bonus is lost when it happens and is regained gradually over 5 seconds. This bonus and the timer applies to each element separately.
42,Rage,15,Offensive,ALL,,,0,Increases damage done while enraged by 15%. Increases damage taken while enraged by 15%.
75,Remorse,15,Offensive,ALL,,,0,Increases holy damage done by 10%.
5,Savagery,15,Offensive,ALL,,,0,Increases damage done by $0f2x of your dodge chance. You can no longer dodge.
33,Serrations,15,Offensive,ALL,,,0,Increases bleeding damage done by 33%.
92,Shocks,15,Offensive,ALL,,,0,"Whenever you deal damage you will strike the enemy with lightning, dealing $0l+17% SP nature damage. This has 3 seconds cooldown per enemy."
1354,Steadfast,15,Offensive,ALL,,,1,"Your attuned haste rating no longer has any effect on attack speed or cast speed. Increases damage done by $0f2x of the total per-cent of your haste rating. This counts your own haste rating only, even for pets."
74,Untamed Growth,15,Offensive,ALL,,,0,Increases nature damage done by 10%.
226,Vengeance,15,Offensive,ALL,,,1,"After taking at least 20% of your total health in damage, you deal 15% more damage for 10 seconds."
1082,Wand Mastery,15,Offensive,ALL,Wandslinger,,0,Increases damage and healing with wands by 50%.
87,Adaptation,16,Defensive,ALL,,,1,When you take damage from a non-physical element your damage taken from this element is reduced by 15% for 10 seconds. Damage taken from any non-physical element you haven't adapted to is increased by 15%.
2,Aegis,16,Defensive,ALL,,,0,You take $0f1% reduced damage from melee attacks while wearing a shield.
905,Augmented Barriers,16,Defensive,ALL,,,0,Increases effectiveness of absorb shields you create on yourself by 30%. You can not be critically hit with melee hits while you have an absorb shield.
903,Benefactor,16,Defensive,ALL,,,0,Increases self-healing by 17%. This bonus is disabled for 30 seconds if you perform a melee hit.
132,Bulwark,16,Defensive,ALL,,,0,Damage that is greater than 90% of maximum health is reduced to 90% of your maximum health. The amount reduced by this perk can't exceed 50%. This effect is applied last.
72,Concentration,16,Defensive,ALL,,,0,Increases effectiveness of absorb shields on you by 45%. You take 100% increased damage while you have no absorb shields.
899,Elemental Shielding,16,Defensive,ALL,,,0,"Increases effectiveness of Mana Shield by 150% and Ice Barrier by 100%. Increases duration of Mana Shield to 5 minutes, and reduces the mana lost per point of damage taken by 56%."
897,Focused Casting,16,Defensive,ALL,,,0,"Reduces damage taken by 10% while casting or channeling a spell, and for 3 seconds after. Instant cast spells do not trigger this bonus. You are immune to most effects that would delay, interrupt or silence your spell casting."
922,Free Will,16,Defensive,ALL,,,1,"When you are affected by Stun, Fear, Sleep, Charm, Blind, Root, Banish or Polymorph, you remove the effect and become immune to that mechanic for $1f1 seconds. This has a cooldown of 10 seconds for each mechanic. Reduces the duration of Snare, Silence and Interrupt mechanics on you by 17%."
12,Handler,16,Defensive,ALL,,,0,Reduces damage taken by your pets by 30%.
27,Hardening,16,Defensive,ALL,,,1,"After taking damage you get 2% damage reduction, stacks up to 1 time. Exiting combat removes all stacks. Gaining a stack has one second cooldown."
1398,Healing Stream,16,Defensive,ALL,,,0,Your water totem also casts Lesser Healing Wave on you every 5 seconds. The cooldown of this effect is reduced by $1f2x of your spell casting speed.
99,Hindsight,16,Defensive,ALL,,,0,After you take a hit that is at least 10% of your maximum health you create an absorb shield with amount equal to 30% of that damage. This has a duration and cooldown of 10 seconds. The shield can not exceed 50% of your maximum health.
1421,Improved Divine Storm,16,Defensive,ALL,Retribution Paladin,,0,Divine Storm now repeats its healing every second for 10 seconds at $0f2x the original amount.
968,Improved Victory Rush,16,Defensive,ALL,,,0,Victory Rush restores 25% of maximum health over 16 seconds. Victory Rush can be used in any stance. Increase all healing based on per-cent of maximum health by 100%.
91,Independence,16,Defensive,ALL,,,1,Reduces damage taken by 10%. This effect is lost when someone else heals you. You will regain this effect gradually over 20 seconds.
24,Initiative,16,Defensive,ALL,,,0,Damage taken is reduced by 20% while stealthed or invisible and for 3 seconds after.
30,Intangible,16,Defensive,ALL,,,0,Reduces damage taken by $0f1%. Reduces damage done by 10%.
78,Mana Absorption,16,Defensive,ALL,,,0,"When casting spells, 20% of base mana cost is used to create a damage absorb shield on yourself. This amount is further increased by spell power with diminishing returns. Total amount can not exceed 16% of your maximum health."
942,Natural Trance,16,Defensive,ALL,Revitalization,,0,You regenerate $0f1% of missing health per second for 3 seconds whenever you take direct damage from an enemy. This can only happen once every 3 seconds.
941,Reanimation,16,Defensive,ALL,Revitalization,,0,"When you fall below 50% health, you start to regenerate $0f1% of missing health every second until you are at full health."
9,Recovery,16,Defensive,ALL,,,1,Damage dealt to you is healed back over $0f1 seconds.
61,Regeneration,16,Defensive,ALL,Revitalization,,0,Regenerates $0f1% of missing health per second.
907,Regenerative Shielding,16,Defensive,ALL,,,0,"When you cast an absorb shield on yourself, it regenerates $0f1% of its total absorb amount every 2 seconds, and has 50% increased duration."
71,Stubborn,16,Defensive,ALL,,,0,Reduces damage taken by $0f1%. Reduces healing taken by 80%.
13,Thick Hide,16,Defensive,ALL,,,0,Reduces damage taken by $0f1%.
62,Vampire,16,Defensive,ALL,,,0,Heal yourself for $0h+$2f2% MaxHP when you deal direct damage. This effect can not occur more than once every 3 seconds.
17,Vitality,16,Defensive,ALL,,,0,You take 10% more healing from all sources.
901,Void Sacrifice,16,Defensive,ALL,,,0,"Your Voidwalker's Sacrifice ability absorbs 200% more, lasts forever and is affected by your shadow spell power. Sacrifice kills Voidwalker. If you lose the shield and have no pet, the Voidwalker is resurrected. You will also lose the shield if you have a pet."
1356,Ardent Protector,17,Support,ALL,,,0,"While you are topmost in the threat list of an enemy, your other party members take 5% less damage from that enemy."
95,Blessings,17,Support,ALL,,,0,Increases the duration of all beneficial non-periodic ability effects you create on others by $0f1%.
334,Coherence,17,Support,ALL,,,1,A beneficial ability effect created by you can't lose a charge more often than once every $0f1 second.
45,Deficiency,17,Support,ALL,,,0,Enemy takes $0f1% increased damage for 5 seconds after you block an attack from them.
83,Guidance,17,Support,ALL,,,0,$0f1% of your overhealing is redirected to a nearby wounded ally.
16,Impatience,17,Support,ALL,,,0,Increases the speed of your periodic beneficial ability effects by $0f1%.
80,Martyrdom,17,Support,ALL,,,0,Increases healing done to others by 10%. Reduces damage done by 20%. You take shadow damage equal to 10% of healing done to others.
1357,Menacing Presence,17,Support,ALL,,,0,Increases all threat done by 100%.
985,Mockery,17,Support,ALL,,,0,Increases threat done by 30% for 10 seconds after using an ability with taunt effect.
11,Prevention,17,Support,ALL,,,1,"Your overhealing is saved on the target for $0f1 seconds, when they fall below 90% health they will be healed for that amount."
194,Redirection,17,Support,ALL,,,0,Your pet will redirect a harmful spell casted at you or a nearby party member to itself. This has 40 seconds cooldown per ally.
81,Sacrifice,17,Support,ALL,,,0,"When you have taken damage from enemies in the last 30 seconds that is at least 200% of your total health, you heal all other nearby allies for 20% of your total health."
15,Thousand Bandaids,17,Support,ALL,,,1,Healing someone increases their healing taken by $1F1% for 20 seconds. This stacks up to 10 times.
14,Thousand Cuts,17,Support,ALL,,,1,Dealing damage increases enemy damage taken by $1F1% for 20 seconds. This stacks up to 10 times.
4,Warding,17,Support,ALL,,,1,All damage shields created by you absorb 10% increased amount before expiring. Any overhealing caused by you will also heal damage shields created by you at 10% effectiveness.
976,Annoy-o-Tron,18,Utility,ALL,,,0,You can summon an Annoy-o-Tron for 10 seconds. This will annoy all idle enemies within 30 yards.
10,Attunement,18,Utility,ALL,,,1,Increases the duration of all beneficial non-periodic ability effects you create on yourself by 10%.
98,Augmentation,18,Utility,ALL,,,0,"Your beneficial non-periodic ability effects that have a base duration of 10 seconds or less, have their duration increased by $0f1 second. This effect is applied after all other effects that modify duration."
1138,Bane,18,Utility,ALL,,,0,"You can cast Curses on friendly targets, if you do it will apply a Bane that has the reversed effects of the Curse. You learn Curse of Exhaustion which has $1F1x effectiveness when cast on a friendly target. Curse of Tongues effect is reduced by 66% when cast on friendly targets. Increases duration of Curses when cast on yourself by 10 seconds. If you have maximum rank of this perk then curses are infinite when cast on yourself."
26,Caution,18,Utility,ALL,,,1,Reduces enemy aggro radius against you by 10%.
1131,Concussive Trap,18,Utility,ALL,,,0,Learn how to place a concussive trap that sends all nearby allies flying through the air. Increases effectiveness of trap by 0%. You can use Disengage while out of combat.
65,Deception,18,Utility,ALL,,,0,"Perk effects that require you to have been recently stealthed or invisible, have 17% increased duration."
1011,Dreamwalking,18,Utility,ALL,,,0,"Learn how to Dreamwalk: this will put you to sleep and allow your spirit to move freely for 10 seconds, after which you will wake up at the new location. Increases movement speed of spirit by 15%. Spirit can move through most doors."
912,Fel Pact,18,Utility,ALL,,,0,Your Healthstone also heals you for an additional 5% of your maximum health. Your Demonic Circle: Summon lasts forever. Your Demonic Circle: Teleport has infinite range and swaps places with your previous location when you teleport to it.
917,Flying,18,Utility,ALL,,,0,Learn a spell that allows the target to fly. Your flying speed is increased by 10%.
1386,Free Running,18,Utility,ALL,,,0,Increases jump height by 20%. If you hit a wall while holding jump you grab onto it. Release jump to push yourself away from the wall in opposite direction. You can jump an additional 1 time while in the air. Movement over small obstacles is easier. You can't die from falling damage.
974,Improved Hand of Freedom,18,Utility,ALL,,,0,Hand of Freedom also increases movement speed of target by 10%. Increases duration of Hand of Freedom by 5 seconds. If you cast Hand of Freedom on yourself it's permanent if you have max rank of this perk and Guardian's Favor talent.
1495,Juggernaut,18,Utility,ALL,,,0,You learn a new ability to charge in a straight line until you hit something or until $0f1 seconds has passed. Hitting something stuns you briefly. If you stop charging for any other reason you may get tired.
966,Killer Instinct,18,Utility,ALL,,,0,Activate all talents and effects that require you to have killed an enemy that yields experience or honor. This happens every 30 seconds.
1301,Lone Wolf,18,Utility,ALL,,,0,"If you have no active pet, then increase your damage done by $0f1% and reduce damage taken by $1f1%."
119,Opulence,18,Utility,ALL,,,1,"You generate $0f1% base mana, 2 energy, $3f1 rage or 2 runic power every 3 seconds while in combat."
110,Prosperity,18,Utility,ALL,,,0,All beneficial ability effects created by you have $0f1% chance to not use a charge when they are supposed to.
48,Scouting,18,Utility,ALL,,,1,Increases movement speed by 10% when out of combat for at least 3 seconds.
1170,Shadow Reach,18,Utility,ALL,Frost / Unholy DK,,1,Learn an ability to pull yourself forward. The cooldown starts after you land or use the ability 6 times. Cooldown length is based on amount of pulls. Increases strength of pull by 0%.
1429,Soul Remedy,18,Utility,ALL,,,0,While Weakened Soul is active on yourself you have 15% increased movement speed. This effect does not stack with other talents and abilities that increase movement speed. If this perk is at maximum rank this effect is permanent.
88,Subtlety,18,Utility,ALL,,,0,Ability costs are reduced by 17% while stealthed or invisible and for 3 seconds after.
964,Summon Wave,18,Utility,ALL,,,0,You gain the ability to propel yourself forward with a wave of water. Increases the power of the wave by 17% and create 1 wave.
476,Teleportation,18,Utility,ALL,,,0,Learn a targeted teleportation spell. Range is 40 yards.
1445,Void Portal,18,Utility,ALL,,,0,"You learn to summon a portal that leads to target location within your line of sight. Cast time is based on distance traveled and your movement speed, plus an additional 10 seconds."
66,Zeal,18,Utility,ALL,,,0,When you fall below 20% resources you will generate another 20%. This can only happen once after reaching full resources.
1703,Attune Bar,19,Misc,ALL,,,1,You have access to 1 separate attune slot. Placing an item in this slot will attune the item as if it was equipped. Items in attune slots always get experience before equipped items. Once you have unlocked this perk enable the Attune Bar from Interface -> Addons -> Attune Bar.
1717,Automatic Accept Quest,19,Misc,ALL,,,1,Automatically accept nearby quests that are in Item Tracker. This requires Item Tracker to be enabled and for you to be near a quest giver that would allow you to start a quest that is currently listed in Item Tracker.
1042,Automatic Bank,19,Misc,ALL,,,1,Enabling this lets you send looted resources to bank immediately. This only works if you have this stackable item already in bank and the stack has enough space for it. It will not create new stacks! If no space in bank then the item is looted the normal way instead. Enable which bank tabs are affected below.
1172,Automatic Buffs,19,Misc,ALL,Classes,,1,Defeat Icecrown Citadel 25-man heroic dungeon challenge with a class to unlock ability to automatically cast buffs from that class when out of combat.
1692,Automatic Complete Quest,19,Misc,ALL,,,1,"For every 100 ($g0) quests completed on a character, you get 1 Quest Auto-Complete token. When consumed the next quest you turn in will be marked as auto-complete on your account permanently."
855,Automatic Fishing,19,Misc,ALL,,,1,"Automatically click on the bobber, loot, and restart fishing."
1277,Automatic Mount,19,Misc,ALL,,,0,"Automatically use your last mount when possible. If you manually dismount, then it's disabled until you manually mount again. Does not try to mount if shapeshifted or stealthed."
996,Automatic Next Melee,19,Misc,ALL,,,1,"Automatically keep reusing ""Next melee"" abilities while possible. For example press Heroic Strike once, and then it keeps using it until you can no longer use it and stops."
1602,Automatic Shapeshift,19,Misc,ALL,,,0,Automatically reapply your last manually used non-travel shapeshift if no shapeshift is active.
821,Automatic Totems,19,Misc,SHAMAN,,,0,"Automatically use the last totem call ability when entering combat. You need to have used a totem call ability at least once while this perk is active, or it won't work."
880,Balance: Death Knight,19,Misc,DEATHKNIGHT,,,1,List of balance changes for Death Knight: You can't heal more than 2000*(1+AP/5200) per second with Blood Presence.
884,Balance: Druid,19,Misc,DRUID,,,0,"List of balance changes for Druid: Rage generation reworked: damage does not affect rage, successful auto attacks generate rage, getting hit does not generate rage. Primal Fury talent rage portion can only trigger once every 3 seconds. Feral Swiftness talent's movement speed bonus works in any form (also without form). Moonkin Form mana regain is capped at 2% of 5x base mana."
877,Balance: Hunter,19,Misc,HUNTER,,,0,List of balance changes for Hunter: When you tame pet it will always be at least your level.
882,Balance: Mage,19,Misc,MAGE,,,0,"List of balance changes for Mage: Incanter's Absoption talent is limited to 10% of your total Spell Power or 1000, whichever is highest."
876,Balance: Paladin,19,Misc,PALADIN,,,0,"List of balance changes for Paladin: Blessing of Sanctuary has 1 second internal cooldown. Hand of Freedom can be casted while mounted. Divine Storm cooldown can not be reset more often than once per second, and base healing can not exceed 33% of target's maximum health. Sacred Shield has infinite duration when cast on yourself."
879,Balance: Priest,19,Misc,PRIEST,,,0,List of balance changes for Priest: You can't heal more than 1500*(1+SP/3000) per second with Vampiric Embrace. Improved Vampiric Embrace talent increases this cap as well. Vampiric Embrace does not heal allies at all. Devouring Plague can not heal for more than 20% of your maximum health.
878,Balance: Rogue,19,Misc,ROGUE,,,0,List of balance changes for Rogue: Focused Attacks talent gives total energy after 2 seconds (to avoid spam). Lockboxes are automatically opened when looted and auto-loot can loot from locked chests.
883,Balance: Warlock,19,Misc,WARLOCK,,,0,"List of balance changes for Warlock: You can't heal more than 3000*(1+SP/3000) per second with Fel Synergy, Siphon Life or Soul Leech. You can use Ritual of Summoning alone."
875,Balance: Warrior,19,Misc,WARRIOR,,,0,"List of balance changes for Warrior: Rage generation reworked: damage does not affect rage, successful auto attacks generate rage, getting hit does not generate rage. Bloodthirst healing has internal cooldown of 0.5 seconds."
1179,Buffs: Death Knight,19,Misc,ALL,,,1,
1183,Buffs: Druid,19,Misc,ALL,,,1,
1176,Buffs: Hunter,19,Misc,ALL,,,1,
1181,Buffs: Mage,19,Misc,ALL,,,1,
1175,Buffs: Paladin,19,Misc,ALL,,,1,
1178,Buffs: Priest,19,Misc,ALL,,,1,
1177,Buffs: Rogue,19,Misc,ALL,,,1,
1180,Buffs: Shaman,19,Misc,ALL,,,1,
1182,Buffs: Warlock,19,Misc,ALL,,,1,
1174,Buffs: Warrior,19,Misc,ALL,,,1,
920,Combustion Indicator,19,Misc,MAGE,,,0,Shows how many procs of combustion you have left.
1715,Currency Drop Bonus,19,Misc,ALL,,,1,"Increases the rate at which you gain currency by $g1%. Gold, Arena Points, Honor Points, Armor Tokens or any non-stackable item do not count as currency."
947,Disable Item Attune,19,Misc,ALL,,,0,Temporarily disable all stats from item attunement.
1157,Disable Item Refund,19,Misc,ALL,,,1,"Refundable items can now roll as Forged, but can no longer be refunded once you buy them from vendor."
909,Dungeon Event Speedup,19,Misc,ALL,,,1,"Speeds up events in dungeons where you have completed dungeon challenge and have the speed buff. For example portals in Violet Hold, or talking in Pit of Saron."
1141,Extra Racial Skill,19,Misc,ALL,,,1,Choose one extra racial skill to learn:
806,Instant Windrider,19,Misc,ALL,,,1,"Windrider flight is instant, but costs 5x the shown amount."
778,Less Annoying Buffs,19,Misc,ALL,,,1,"Increases duration of Warrior shouts, Rogue Hunger for Blood, Warlock Glyph of Life Tap and Death Knight horn."
800,Minimum Class Perk Level,19,Misc,ALL,,,1,All your unlocked class perks are at least level 3.
797,Minimum Defensive Perk Level,19,Misc,ALL,,,1,All your unlocked defensive perks are at least level 3.
796,Minimum Offensive Perk Level,19,Misc,ALL,,,1,All your unlocked offensive perks are at least level 3.
798,Minimum Support Perk Level,19,Misc,ALL,,,1,All your unlocked support perks are at least level 3.
799,Minimum Utility Perk Level,19,Misc,ALL,,,1,All your unlocked utility perks are at least level 3.
1112,Misc Options,19,Misc,ALL,,,1,This contains a few miscellaneous options.
1383,Mythic Penalty,19,Misc,ALL,,,0,"This perk allows you to have Mythic difficulty penalty outside of Mythic dungeons. There should be no need to enable this, unless you want to test what your damage would be in Mythic dungeon while at a target dummy."
1276,No Exalted Lock,19,Misc,ALL,,,0,"Usually when you reach exalted reputation with a faction, there is a lock that prevents you from falling below exalted reputation. If you enable this perk then this lock is disabled and you can lose reputation again below exalted."
1694,Notify on Forged Drop,19,Misc,ALL,,,1,Notify you in chat when a forged item drops. See options below.
1500,Prestige: Attune Mastery,19,Misc,ALL,,,1,You can attune items while they are in your inventory at $g3% effectiveness. You can attune wrong type non-soulbound items (they are still inactive once attuned). Your equipped items or items in Attune Bar attune $g3% faster.
1491,Prestige: Dual Class,19,Misc,ALL,,,1,"You can create characters that have two classes at same time. If you create character with two different armor types, then each armor type attunes for 10% instead of the normal 20%."
1493,Prestige: Loot BoE,19,Misc,ALL,,,1,"Whenever a random bind-on-equip item drops, there is a chance that the most relevant item to you is chosen instead. This also applies to the random affix of the item if it has one. This bonus is disabled when in party. Your current bonus is $g3% chance to drop relevant items instead of randomly chosen loot."
1492,Prestige: Loot BoP,19,Misc,ALL,,,1,"Whenever a random bind-on-pickup item drops, there is a chance that the most relevant item to your current character is chosen instead. This bonus is disabled when in party. Your current bonus is $g3% chance to drop relevant items instead of randomly chosen loot."
1557,Prestige: Loot Chance,19,Misc,ALL,,,1,"If loot item (or a group of items) is calculated and it has lower than 100% chance to drop, then you have $g3% chance to try roll for it again. This does not apply to most boss loot which has guaranteed X items."
1494,Prestige: Loot Forging,19,Misc,ALL,,,1,"Whenever an item drops, there is higher than normal chance for it to be forged. This bonus is disabled while in party. Your current bonus is $g3% increased chance to forge (multiplicative with original chance)."
758,Scan for Rare Enemy,19,Misc,ALL,,,1,Warn when a Rare enemy is nearby.
759,Tracking,19,Misc,ALL,,,1,Track minerals or herbs (or both).
816,Weapon Enchant Durations,19,Misc,ALL,,,1,Temporary weapon enchants are periodically refreshed.
